sample_uid,observation_uid,tag_id,camera_role,measured_distance_m,predicted_distance_m,distance_residual_m,normalized_distance_residual,measured_angle_deg,predicted_angle_deg,angle_residual_deg,normalized_angle_residual,da_combined_score,rejected,rejection_reason
repeat10_s001,repeat10_s001_o003,38,front,4.155,4.171611197775171,0.016611197775170616,0.3322239555034123,-21.0,-20.666820788879875,0.3331792111201253,0.1332716844480501,0.25311469582577967,False,
repeat10_s001,repeat10_s001_o004,39,front,4.113,4.1350623720986635,0.02206237209866302,0.4412474419732604,-28.7,-33.97195358542075,-5.271953585420761,-1.491133652140701,1.099586029739013,False,
repeat10_s001,repeat10_s001_o005,45,rear,0.841,0.893595903003452,0.05259590300345207,1.0519180600690414,-12.4,-12.906376753479435,-0.5063767534794295,-0.1432249744882133,0.7506813566409402,False,
repeat10_s002,repeat10_s002_o006,45,front,3.819,3.8398503215538136,0.02085032155381361,0.4170064310762722,24.9,23.509442712433156,-1.3905572875668497,-0.5562229150267399,0.4915680495922278,False,
repeat10_s002,repeat10_s002_o007,46,front,3.862,3.871965681017999,0.009965681017999106,0.19931362035998212,9.2,9.350261469224279,0.15026146922429007,0.06010458768971603,0.14720475658475482,False,
repeat10_s002,repeat10_s002_o008,47,front,4.121,4.12861666291187,0.007616662911869909,0.15233325823739818,-4.8,-3.7860371174811007,1.0139628825189106,0.40558515300756426,0.30635334003841963,False,
repeat10_s002,repeat10_s002_o009,48,front,4.527,4.568238376256509,0.0412383762565085,0.6900500194598519,-15.1,-14.809420819357001,0.29057918064299315,0.11623167225719726,0.49481250539585525,False,
repeat10_s002,repeat10_s002_o010,39,rear,1.117,1.1853952280305131,0.06839522803051312,1.3679045606102624,3.3,3.2224382132246774,-0.07756178677533399,-0.031024714710133593,0.9675033384596666,False,
repeat10_s003,repeat10_s003_o012,45,front,3.586,3.6085782188621054,0.022578218862105537,0.45156437724211074,20.1,20.011518394963673,-0.0884816050363213,-0.03539264201452852,0.3202834884152037,False,
repeat10_s003,repeat10_s003_o013,46,front,3.12,3.1042685151578544,-0.015731484842145704,-0.3146296968429141,4.9,6.175483289820136,1.27548328982013,0.5101933159280521,0.42384493966138437,False,
repeat10_s003,repeat10_s003_o014,48,front,2.886,2.8777605125152657,-0.008239487484734465,-0.1647897496946893,-26.3,-30.47367833262325,-4.17367833262324,-1.1804945005957024,0.8428294393117551,False,
repeat10_s003,repeat10_s003_o015,35,rear,2.649,2.634026158616187,-0.014973841383813191,-0.23197375323303965,14.8,16.546093092679087,1.7460930926790752,0.493869706566546,0.38582321680605836,False,
repeat10_s004,repeat10_s004_o017,42,front,3.072,3.025455342072918,-0.04654465792708207,-0.9308931585416413,14.2,15.345344717907437,1.1453447179074487,0.4581378871629795,0.7336390107790726,False,
repeat10_s004,repeat10_s004_o018,43,front,3.537,3.5464574353998595,0.009457435399859548,0.18914870799719097,-2.4,0.10461985243648542,2.504619852436491,1.0018479409745964,0.7209287518791455,False,
repeat10_s004,repeat10_s004_o019,45,front,4.47,4.483656320178879,0.013656320178879078,0.27312640357758156,-20.3,-20.38583512265086,-0.08583512265084892,-0.034334049060339565,0.19464950456667204,False,
repeat10_s004,repeat10_s004_o020,46,front,4.051,4.0724366483098144,0.021436648309814288,0.42873296619628576,-27.4,-31.90292654730041,-4.5029265473004045,-1.2736199587124173,0.9502420101042904,False,
repeat10_s004,repeat10_s004_o021,35,rear,1.834,1.8209094382604638,-0.013090561739536266,-0.2618112347907253,-0.7,-1.9275734177533934,-1.2275734177534048,-0.4910293671013619,0.39348123336355467,False,
repeat10_s005,repeat10_s005_o024,36,front,3.675,3.6524891953372127,-0.0225108046627871,-0.45021609325574197,19.8,19.623685740053247,-0.1763142599467642,-0.07052570397870568,0.32223314971318123,False,
repeat10_s005,repeat10_s005_o025,37,front,4.295,4.308369658095507,0.013369658095506942,0.26739316191013884,6.6,7.733526284430155,1.133526284430161,0.4534105137720644,0.3722097507020397,False,
repeat10_s005,repeat10_s005_o026,38,front,4.708,4.693235727613112,-0.0147642723868886,-0.24705353053941068,-5.3,-3.5324132231216936,1.7675867768783178,0.7070347107513271,0.5295911296269983,False,
repeat10_s005,repeat10_s005_o027,39,front,5.167,5.229303211622975,0.06230321162297514,1.04253213379273,-13.9,-12.7949034530821,1.1050965469179062,0.44203861876716244,0.8007094949081107,False,
repeat10_s005,repeat10_s005_o028,40,front,5.048,5.1816901971790825,0.13369019717908248,2.2370648783839386,-19.8,-20.254817143351715,-0.4548171433517041,-0.18192685734068165,1.587065948774783,False,
repeat10_s005,repeat10_s005_o029,41,front,4.547,4.536744841095975,-0.010255158904024952,-0.17160163041505355,-25.6,-29.418984402352294,-3.8189844023522994,-1.0801719072595861,0.7733752222543455,False,
repeat10_s005,repeat10_s005_o031,49,rear,0.897,1.000654341385085,0.103654341385085,2.0730868277017,-2.5,-3.7632365510710315,-1.2632365510710315,-0.5052946204284126,1.508809406224688,False,
repeat10_s006,repeat10_s006_o033,36,front,2.677,2.686424960372154,0.009424960372153901,0.18849920744307802,16.3,16.74791473821267,0.4479147382126598,0.17916589528506394,0.18389177420424094,False,
repeat10_s006,repeat10_s006_o034,37,front,3.399,3.3938689719223203,-0.0051310280776797335,-0.10262056155359467,0.1,1.9479417858557895,1.8479417858557952,0.739176714342318,0.5276898685210281,False,
repeat10_s006,repeat10_s006_o035,38,front,3.93,3.86974390224939,-0.06025609775061014,-1.2051219550122028,-12.8,-11.317943740112582,1.482056259887429,0.5928225039549716,0.9496729562454319,False,
repeat10_s006,repeat10_s006_o036,39,front,4.527,4.504023439039322,-0.022976560960677794,-0.3844714020604498,-20.5,-21.275016301530286,-0.775016301530286,-0.3100065206121144,0.34922936719608605,False,
repeat10_s006,repeat10_s006_o037,40,front,4.465,4.553881532647682,0.08888153264768217,1.7776306529536434,-25.9,-29.849246759167215,-3.9492467591672096,-1.117015665594452,1.484536078292443,True,worst_da_normalized_residual
repeat10_s006,repeat10_s006_o039,49,rear,1.911,1.9097772342821435,-0.001222765717856511,-0.02445531435713022,11.6,9.674960246470278,-1.9250397535297168,-0.5444834655098172,0.38539609923680235,False,
repeat10_s007,repeat10_s007_o041,32,front,3.86,3.906428957860846,0.04642895786084633,0.9285791572169266,10.2,11.204822859109925,1.004822859109936,0.40192914364397436,0.7154740693163087,False,
repeat10_s007,repeat10_s007_o042,33,front,3.471,3.4183700233618928,-0.05262997663810731,-1.0525995327621462,-3.9,-1.7296171741708974,2.1703828258291082,0.8681531303316433,0.9647941837707459,False,
repeat10_s007,repeat10_s007_o043,34,front,3.166,3.152144522531073,-0.013855477468927013,-0.27710954937854027,-18.4,-17.9556443875108,0.4443556124892041,0.17774224499568164,0.23278961318418243,False,
repeat10_s007,repeat10_s007_o044,35,front,3.134,3.1682606434332468,0.03426064343324686,0.6852128686649372,-28.9,-35.37100975902851,-6.4710097590285045,-1.830277952693353,1.3819251172728941,False,
repeat10_s007,repeat10_s007_o046,58,front,4.375,4.380227590590098,0.005227590590098252,0.10455181180196504,28.3,27.53188723239043,-0.7681127676095798,-0.21725509867708026,0.17048586342019886,False,
repeat10_s008,repeat10_s008_o048,47,front,4.516,4.538074101397342,0.022074101397342005,0.36937036521632066,23.8,23.02159880472857,-0.7784011952714422,-0.3113604781085769,0.34159904422293086,False,
repeat10_s008,repeat10_s008_o049,48,front,4.098,4.109222244804824,0.011222244804824477,0.22444489609648954,11.1,11.860894604874716,0.7608946048747214,0.3043578419498886,0.26740344737882243,False,
repeat10_s008,repeat10_s008_o050,49,front,3.871,3.8677016509253903,-0.0032983490746096855,-0.06596698149219371,-3.2,-1.2236290494245168,1.9763709505754719,0.7905483802301887,0.5609449100097827,False,
repeat10_s008,repeat10_s008_o051,50,front,3.667,3.6607776903067806,-0.006222309693219241,-0.12444619386438482,-16.6,-15.62107621217649,0.9789237878235042,0.3915695151294017,0.29052843264128797,False,
repeat10_s008,repeat10_s008_o052,51,front,3.766,3.798274036770735,0.03227403677073504,0.6454807354147007,-27.5,-32.45604791133991,-4.956047911339908,-1.40178203439755,1.0912465926066475,True,worst_da_normalized_residual
repeat10_s008,repeat10_s008_o053,34,rear,1.172,1.20874814555368,0.03674814555368,0.7349629110736,11.4,10.499705688124948,-0.9002943118750579,-0.254641685196212,0.550005849284054,False,
repeat10_s009,repeat10_s009_o054,31,front,4.159,4.140749281713264,-0.018250718286735967,-0.36501436573471935,-19.9,-20.948549917641458,-1.0485499176414521,-0.41941996705658086,0.39315937986932403,False,
repeat10_s009,repeat10_s009_o056,55,front,3.32,3.3087847458173045,-0.011215254182695311,-0.22430508365390622,12.9,12.637431830735352,-0.26256816926465376,-0.1050272677058615,0.17513351694456514,False,
repeat10_s009,repeat10_s009_o057,56,front,3.646,3.660217360602203,0.014217360602203133,0.28434721204406266,-4.2,-3.124629016729301,1.0753709832706875,0.430148393308275,0.36461005009662145,False,
repeat10_s009,repeat10_s009_o058,57,front,4.216,4.231310597076212,0.015310597076211963,0.30621194152423925,-15.6,-15.364252901352188,0.2357470986478063,0.09429883945912251,0.22655906984204086,False,
repeat10_s010,repeat10_s010_o060,50,front,4.424,4.470323921177967,0.04632392117796691,0.9264784235593382,8.9,9.9293325157239,1.029332515723894,0.41173300628955756,0.7168982974555154,False,
repeat10_s010,repeat10_s010_o061,51,front,3.803,3.8052027806198865,0.0022027806198865463,0.044055612397730926,-4.2,-2.2707511949739683,1.9292488050260204,0.7716995220104081,0.5465624617803676,False,
repeat10_s010,repeat10_s010_o062,52,front,3.646,3.667148310192873,0.021148310192872888,0.42296620385745776,-19.0,-18.523200610175763,0.47679938982423664,0.19071975592969465,0.3280811141375489,False,
repeat10_s010,repeat10_s010_o063,53,front,3.872,3.877533296778333,0.005533296778333252,0.11066593556666504,-28.9,-35.19570914222032,-6.295709142220318,-1.7806954507368515,1.2615710914510059,False,
repeat10_s010,repeat10_s010_o064,58,rear,0.739,0.8006256512764599,0.061625651276459914,1.2325130255291983,10.8,10.197464458121573,-0.6025355418784386,-0.170422787027262,0.8798102876294632,False,
